#name 	 time 	 x 	 y 	 z 	 vx 	 vy 	 vz 
697 0.00000 840.89408 -170.84111 -766.74309 -2.39489 1.79931 0.48123
698 0.00000 511.13925 -35.72183 -982.85497 1.69270 1.39675 -1.35196
699 0.00000 -75.43157 76.68720 266.66861 -1.46288 1.39858 0.76366
700 0.00000 407.35636 -361.75770 142.27795 -0.63494 -0.52029 0.90787
701 0.00000 -796.67755 -208.72764 712.66852 0.88978 0.44216 0.54044
702 0.00000 268.10876 583.94545 376.84820 -0.98688 -1.19047 0.90228
703 0.00000 837.21918 52.24371 652.12636 -2.04179 1.87417 1.62658
704 0.00000 -472.51609 -419.55424 753.03350 0.49902 0.22554 1.05554
705 0.00000 -544.25895 331.63596 357.69356 0.89465 -0.56260 2.21710
706 0.00000 -760.65821 561.38358 619.27525 -1.94617 2.17306 0.00585
707 0.00000 -875.62667 -835.67218 581.31907 -1.60446 1.08397 -0.53686
708 0.00000 -131.45468 -612.17794 113.10298 -0.50475 1.26859 -1.24823
709 0.00000 627.80770 -93.34455 80.77443 1.22425 -1.51540 1.96036
710 0.00000 724.68713 -309.02331 -42.99030 1.35354 1.22888 -1.73436
711 0.00000 343.26586 937.41008 105.82370 0.92403 2.38936 -1.96519
712 0.00000 456.30138 -938.49165 -234.25218 -2.37788 -1.53601 2.06064
713 0.00000 624.05153 403.39367 836.52679 -2.07488 -2.07384 0.11526
714 0.00000 181.76146 65.03104 754.46924 -1.25532 -1.49993 -1.80825
715 0.00000 -944.87981 507.81743 -657.63411 2.46533 1.47034 -1.29309
716 0.00000 398.65035 -226.88727 -355.58966 0.11260 -0.47389 1.83169
717 0.00000 908.11387 -770.15210 -46.09075 0.99084 -1.82673 -1.75165
718 0.00000 507.96405 577.40604 431.69406 -1.11160 -2.22597 -0.43234
719 0.00000 220.04183 129.23202 310.79863 -0.69443 -1.13771 1.64583
720 0.00000 -571.48890 884.48943 980.77316 1.78529 -0.58564 -1.20078
721 0.00000 -517.24767 947.37169 -129.78928 -1.63296 -1.71108 -1.50243
722 0.00000 672.02544 -903.07276 334.64901 -0.06887 -2.41165 0.56056
723 0.00000 734.47522 -624.30350 -843.82114 -1.14869 -1.63431 2.08941
724 0.00000 -998.13677 645.17717 49.33833 2.04316 1.33871 -1.18409
725 0.00000 -204.74156 900.84992 -243.24813 -1.28401 -1.69824 1.01376
726 0.00000 -685.20086 749.73269 606.96700 -0.60403 -2.09422 0.68407
727 0.00000 883.44505 -849.18958 -767.03798 -0.15718 2.45249 1.88992
728 0.00000 330.78387 567.55905 -443.23671 -0.71424 -2.27837 2.11977
729 0.00000 27.52718 722.13607 692.80209 1.35028 -1.60257 0.55975
730 0.00000 -423.83855 -212.65389 255.74070 -2.00945 0.01040 1.13392
731 0.00000 979.78654 -135.62878 235.64035 -1.49946 -1.08042 1.95715
732 0.00000 79.52561 576.93493 -862.72661 1.83529 -1.56819 -0.14604
733 0.00000 999.85431 -457.44947 -109.19543 0.41103 -0.21964 -1.59344
734 0.00000 -617.88129 11.03877 -647.63421 0.22613 -0.00615 -0.46965
735 0.00000 -993.11176 727.17316 698.89551 1.78114 -0.22762 1.70085
736 0.00000 460.56392 716.63764 961.80985 -1.59064 -0.44543 -0.30987
737 0.00000 995.30313 49.68246 138.92796 0.49392 1.52903 -1.33509
738 0.00000 324.99726 -460.02811 235.51387 -1.07282 -2.18700 0.97324
739 0.00000 -772.01828 87.09834 -108.70341 -0.47331 2.02308 0.08905
740 0.00000 -898.92100 -650.65798 -557.27427 1.23967 -0.14448 -1.70053
741 0.00000 989.84927 -661.65934 -690.51403 1.69108 -1.29614 0.35907
742 0.00000 186.49618 -418.49275 -314.21172 -0.52611 2.49893 -0.95058
743 0.00000 432.82173 82.30283 -86.56344 2.49117 1.31731 -1.52226
744 0.00000 -541.21087 -806.22590 -45.37531 2.46496 -0.68276 0.11783
745 0.00000 -542.22196 935.80690 892.30186 2.20303 0.34475 1.86435
746 0.00000 16.69314 92.58371 -999.98209 0.53011 1.53253 0.16892
747 0.00000 -698.03396 191.12886 526.68740 1.15276 -0.93060 -1.34066
748 0.00000 62.85247 -882.09874 -695.08680 -0.55918 2.28348 -1.69185
749 0.00000 578.22415 -502.68696 252.43822 -0.74509 1.66781 -1.95412
750 0.00000 113.41859 -712.34904 -281.35754 -1.81665 1.05312 -1.91421
751 0.00000 -727.52718 -716.26276 47.09157 2.05302 0.38317 0.60856
752 0.00000 -640.46269 731.90621 -106.97878 -1.08144 0.88654 -0.73624
753 0.00000 -137.18506 -156.56991 963.34109 0.04256 -0.61318 0.73866
754 0.00000 123.88202 277.49820 -3.03222 -0.81874 -1.04194 -2.36337
755 0.00000 -767.11414 -225.11980 942.51246 -2.03416 2.12715 -1.14661
756 0.00000 -143.92999 142.15962 928.83639 2.32991 -1.01459 0.16640
757 0.00000 128.24640 768.27307 974.30641 -0.48406 1.96790 0.13829
758 0.00000 -47.16656 985.04947 -113.33904 -1.28643 -1.57953 -2.27327
759 0.00000 -959.46575 664.00944 -961.81277 0.75862 -1.29406 -0.83604
760 0.00000 -287.19075 176.35238 416.44925 -2.02001 2.44851 1.78039
761 0.00000 -925.54861 -975.71951 379.99061 1.75112 0.72029 1.66482
762 0.00000 926.02237 986.76135 -648.53812 -0.41779 2.36626 2.22265
763 0.00000 -844.91695 -695.09160 -778.47519 1.27734 2.49064 -2.48423
764 0.00000 -236.07336 552.86059 -226.30117 2.14098 -0.78621 -1.49071
765 0.00000 459.03157 -355.24721 691.34048 -0.04604 1.88929 -1.29531
766 0.00000 179.61961 -162.62787 -42.40337 -0.62158 0.69296 -1.96691
767 0.00000 817.08115 252.13712 -755.48976 0.91931 0.25762 0.10599
768 0.00000 561.45526 -654.82305 581.55884 -2.23924 1.88003 -1.23270
769 0.00000 387.65422 735.62880 -63.83141 -1.60529 -2.11333 -0.79591
770 0.00000 862.21385 316.26365 -676.56571 1.47425 -0.78705 -1.91358
771 0.00000 -771.48212 184.16271 328.52823 -0.95457 1.48427 -1.66280
772 0.00000 485.42848 -808.14847 -62.00849 1.41816 2.23093 -0.42848
773 0.00000 -745.82364 561.47577 -511.09152 2.18141 2.46780 -0.81250
774 0.00000 723.51127 -623.79740 114.65300 -1.33192 0.41725 -0.58686
775 0.00000 -489.71170 -53.21545 911.67490 -1.74241 1.65519 0.72073
776 0.00000 -514.23434 740.96072 -655.89627 0.14321 0.11638 -0.59596
777 0.00000 -238.08842 -715.57314 -511.40890 0.51422 2.37024 -1.82129
778 0.00000 134.62957 96.48788 -46.16242 0.29650 1.12578 0.51358
779 0.00000 -231.61467 503.40048 127.03393 -2.36592 -0.25604 2.19559
780 0.00000 -637.63121 802.15067 787.46369 1.38262 1.83828 -0.44704
781 0.00000 -933.06634 844.60751 514.80077 2.18822 -0.88628 0.91503
782 0.00000 656.92916 801.84157 913.85693 0.90420 1.38735 -0.12784
783 0.00000 -198.62646 -19.24827 -123.77480 -2.41713 0.24723 -0.31004
784 0.00000 381.40850 -611.93687 872.41641 0.57703 1.65150 1.84796
785 0.00000 -963.46315 -152.99322 240.96241 -1.62147 -0.53786 2.09846
786 0.00000 623.92013 -52.47872 151.06162 -0.96258 -2.48682 1.84398
787 0.00000 345.00699 304.24353 -293.57797 -0.98849 0.24587 -1.81197
788 0.00000 61.44619 -158.02471 -573.60958 -2.00669 -1.78525 0.03321
789 0.00000 789.01923 311.13181 337.20530 0.40426 -2.39150 -2.14302
790 0.00000 -905.86580 -20.64781 489.24230 -1.82871 1.59389 1.26910
791 0.00000 408.80215 890.15782 792.08834 0.56047 0.68635 0.01328
792 0.00000 -664.98359 258.28459 587.96690 0.33380 2.01195 -0.10112
793 0.00000 -361.69927 -26.33476 -801.73889 -0.90708 0.09643 2.08913
794 0.00000 878.24089 905.19704 459.95993 -1.08278 0.14770 -0.83503
795 0.00000 680.81302 720.01354 -690.61230 0.89470 -0.75888 0.80136
796 0.00000 166.65280 361.05438 -802.00451 -1.13818 1.19286 -1.57384
797 0.00000 202.61165 -851.44084 -867.28409 -0.98174 -1.54872 -2.17151
798 0.00000 570.23922 -125.26320 -238.67616 1.82288 2.38918 1.59860
799 0.00000 -524.68819 -300.45745 -516.69041 0.54273 -2.42719 0.91581
800 0.00000 322.72822 -235.31620 172.00021 -0.88419 1.18118 -1.45348
801 0.00000 -951.26519 714.95970 -544.33044 -1.51613 -1.51041 0.95315
802 0.00000 804.17579 -527.76049 502.99176 1.64538 2.27309 2.22412
803 0.00000 -967.55611 645.10859 566.31736 -0.88571 0.97967 -1.66430
804 0.00000 -717.79662 -190.79470 883.75246 -1.37529 0.52465 -0.70329
805 0.00000 470.73174 -405.25441 -608.00765 2.32204 0.22844 -2.06925
806 0.00000 587.16580 -733.28458 -866.71652 -2.12453 -1.73563 0.66636
807 0.00000 976.24431 602.57557 -513.76954 0.93012 1.18887 0.65819
808 0.00000 614.16428 446.47707 -439.35954 -2.14022 -0.29430 -2.18544
809 0.00000 -604.68116 -73.50218 -745.67131 -2.36266 -2.26402 -1.73055
810 0.00000 -760.08704 -122.93177 -672.22915 0.56689 0.25756 1.45230
811 0.00000 703.71114 -689.09932 720.91593 -1.53946 1.60309 -1.43115
812 0.00000 -377.83543 551.31012 900.47723 -0.21597 1.94836 1.89539
813 0.00000 366.46641 -427.00381 -888.64870 -0.68353 1.78121 -0.33817
814 0.00000 642.44935 -696.61442 334.43085 0.54348 1.30546 -0.51870
815 0.00000 -917.73276 754.14384 -998.37322 2.27353 -0.38597 -0.88020
816 0.00000 -112.13383 157.66483 -911.31447 0.27192 -2.27945 0.23073
817 0.00000 -938.60090 -570.51003 867.25320 -1.66203 1.54341 -2.09616
818 0.00000 -755.28404 -143.24055 -103.71988 -0.17423 -1.71388 -2.29451
819 0.00000 324.29135 23.80418 270.36548 0.31930 1.87312 -1.43759
820 0.00000 -913.24752 -665.88741 -34.75423 2.36464 2.33530 0.52490
821 0.00000 32.54603 24.28843 -576.03893 -0.73895 -2.21514 0.60334
822 0.00000 519.07942 975.31245 -115.29901 1.07067 -1.33388 2.01694
823 0.00000 556.49060 737.54559 -301.19735 1.44106 1.27715 1.87781
824 0.00000 -503.98600 -228.35548 -714.33557 -2.48681 -1.29186 -1.72479
825 0.00000 206.73602 -866.34033 829.69725 2.36817 1.54762 -1.01075
826 0.00000 432.16991 -329.00234 729.28212 1.82991 -0.44390 -2.29068
827 0.00000 994.70469 -391.84091 -31.32719 -0.66895 -0.69293 -0.95890
828 0.00000 -580.65214 -698.90813 -979.76675 -0.36674 0.41355 -2.13981
829 0.00000 -362.85005 -648.70273 287.13740 -1.57216 2.38648 1.59651
830 0.00000 341.43439 -115.13459 -991.29528 -2.00229 -2.37629 1.61310
831 0.00000 772.59314 -439.65406 -431.50703 -0.87917 1.08709 -0.54912
832 0.00000 488.05092 -323.17021 -594.94576 -0.98161 -1.04963 1.64886
833 0.00000 -307.05696 -318.71732 507.94861 1.67334 -2.15621 1.83341
834 0.00000 -536.86109 578.30243 -372.97340 -0.46164 -2.08116 -1.19703
835 0.00000 -79.92383 -596.76643 -77.76607 -1.89603 -0.00100 0.35567
836 0.00000 55.99622 -478.03232 934.53285 2.27396 -2.00476 -0.46407
837 0.00000 302.78281 35.67339 285.47542 -1.34980 -0.32055 -2.19434
838 0.00000 465.06659 115.25454 555.93377 2.49189 -2.17775 0.08486
839 0.00000 501.35873 177.36601 866.34477 0.43025 -0.97815 -1.77239
840 0.00000 -256.71117 822.80757 -575.06583 0.82968 -0.33452 0.62240
841 0.00000 115.43775 584.74804 -983.48377 0.71907 0.96015 0.67421
842 0.00000 -679.15269 -784.55444 -746.75288 2.05151 -1.87297 1.56138
843 0.00000 -807.52379 175.76426 -200.10263 -1.08718 0.51040 -1.44384
844 0.00000 -888.95325 669.88496 968.30121 2.01282 -0.92998 -0.87111
845 0.00000 945.89529 854.05965 -694.81020 -0.87198 -1.38411 -2.19595
846 0.00000 522.10726 -957.24224 951.68468 -0.32061 0.60401 -2.43626
847 0.00000 -896.42429 -332.23396 48.21577 -0.06770 -2.26517 -0.42211
848 0.00000 407.83858 -495.24408 -293.90470 -0.05160 -1.44673 0.75698
849 0.00000 -801.36610 -379.35082 105.09085 -1.74549 -0.84060 0.87595
850 0.00000 -698.19868 585.00421 -973.61986 2.49748 -0.00603 -2.41574
851 0.00000 -711.95072 -917.60088 -466.46823 0.81961 1.51817 -1.07658
852 0.00000 325.55496 -887.63688 93.70277 0.35749 0.13552 2.20448
853 0.00000 200.02248 24.75464 -49.73690 -1.46619 -2.22183 0.96476
854 0.00000 -754.19450 -882.98053 491.61505 1.59270 -0.70815 -2.49096
855 0.00000 28.26436 61.27325 -562.17260 -0.44727 -0.59421 0.66136
856 0.00000 866.41171 -148.71434 -135.03870 -2.31521 -2.17507 1.35114
857 0.00000 427.26959 330.25691 189.51414 1.11985 0.29288 -1.00738
858 0.00000 -288.60708 -396.81017 552.18646 0.26398 -2.00671 -1.26238
859 0.00000 7.24842 -537.28998 173.83260 0.97976 1.65374 -1.82748
860 0.00000 172.89162 353.26370 733.24164 1.99247 -0.42398 -0.36821
861 0.00000 -453.40005 731.26263 708.54230 0.24550 0.30844 1.31084
862 0.00000 793.36323 706.54573 -186.47430 1.31183 -1.26521 2.40864
863 0.00000 -77.68628 -496.67905 275.79464 0.64741 2.15558 2.49990
864 0.00000 -588.47272 -435.05470 21.97262 0.84640 -2.08080 -0.06255
865 0.00000 206.09548 851.85363 -366.34605 -0.76895 0.45428 1.40163
866 0.00000 503.95663 -360.00536 45.74565 0.33709 0.67321 1.79808
867 0.00000 141.42204 -793.33817 861.86375 -2.37255 -0.25566 -1.43910
868 0.00000 -853.91652 -628.46963 730.97194 -0.92704 2.25523 1.47865
869 0.00000 717.16335 254.29452 -983.62243 -0.47387 2.33055 1.99074
870 0.00000 874.47458 913.34501 -797.67427 -0.83884 -2.31294 -1.60462
871 0.00000 889.53052 -881.50264 759.77389 1.67663 -2.45854 1.56566
872 0.00000 -318.54202 735.82430 242.31019 -1.40503 -1.63708 1.00517
873 0.00000 128.95507 240.53782 -857.65174 -1.53263 -0.71160 0.76282
874 0.00000 222.86916 305.12810 -440.69499 -0.96487 -1.60535 1.45240
875 0.00000 351.13342 -429.04455 515.27067 -0.97621 1.05183 1.37809
876 0.00000 669.32277 -196.21895 -308.92539 -0.32903 2.29720 -2.44175
877 0.00000 -76.43263 -579.76986 -401.67202 2.42432 -0.95711 0.33473
878 0.00000 832.59491 393.87508 -428.96638 2.27583 1.66205 -0.84734
879 0.00000 -31.24389 -670.80726 -608.13674 1.85746 0.96941 2.33340
880 0.00000 339.09279 483.17657 203.79160 0.13755 -0.82574 1.13774
881 0.00000 742.77733 -754.91869 612.95446 -2.35404 1.66713 -1.58784
882 0.00000 -35.85874 -875.96442 -729.83004 -0.47321 -1.85416 -2.38222
883 0.00000 257.69786 528.60979 -227.49237 -0.69678 1.97770 0.16550
884 0.00000 400.21869 91.90647 774.28762 -0.15087 -0.85943 1.90923
885 0.00000 800.36776 629.23689 561.98256 1.78507 -1.91339 1.36071
886 0.00000 350.95538 454.58551 -234.64254 2.31496 1.12840 1.55396
887 0.00000 -889.73860 -63.53300 535.35420 -1.75685 -2.30908 -1.49096
888 0.00000 -574.39985 123.69459 -536.28629 2.42357 1.01735 -0.68226
889 0.00000 956.86226 161.71442 -756.02808 -2.28353 -1.75161 -0.06314
890 0.00000 -228.55000 81.52850 9.88598 -1.04049 -2.44895 1.96447
891 0.00000 -159.81118 958.71912 454.81286 -1.57013 2.40458 -1.76457
892 0.00000 925.31034 911.14124 494.58280 2.48633 0.56346 2.07088
893 0.00000 -787.90442 223.20842 -751.38097 -0.67692 2.00595 -1.61756
894 0.00000 -439.59278 -652.93399 224.65320 -2.45379 0.82444 2.41143
895 0.00000 656.20450 951.92815 -373.29351 -0.75296 -1.11404 -0.26510
896 0.00000 532.67734 469.43790 179.46511 -1.43015 -1.73743 1.89281
897 0.00000 -732.60535 -685.86211 -595.48130 1.46284 0.33670 -1.56834
898 0.00000 -142.65872 250.34754 -276.14554 -0.58409 0.06964 -1.08227
899 0.00000 850.18008 933.83786 392.03809 -0.42263 0.25163 -1.88382
900 0.00000 -478.95625 82.75505 -725.49437 1.65808 0.00849 0.85613
901 0.00000 203.31303 755.79275 196.59989 0.09262 0.86142 0.32163
902 0.00000 617.82573 -53.28809 -500.80060 -0.72468 1.22408 0.14217
903 0.00000 97.28647 -264.71740 -199.71601 0.62578 1.10228 0.67062
904 0.00000 -238.89292 -541.51203 520.21099 -1.71797 -0.54303 1.92623
905 0.00000 240.96642 492.23511 -275.60905 2.23776 0.53135 -0.80143
906 0.00000 -318.38664 924.02343 -801.53245 2.17978 2.14356 -2.00618
907 0.00000 683.84821 585.71770 -670.07907 1.05632 -0.92121 -0.54135
908 0.00000 -513.36302 328.08198 -566.98497 -2.47885 -1.00937 -0.30664
909 0.00000 -985.24480 984.47204 -336.34423 2.45785 0.53639 -1.75365
910 0.00000 935.14758 762.89211 692.83702 0.52905 -0.50572 -0.23042
911 0.00000 863.88465 -567.64808 81.78802 0.67585 1.29674 2.31557
912 0.00000 340.69402 179.84625 657.61930 1.79994 -0.46094 0.43541
913 0.00000 -524.17873 605.07569 -165.86801 0.23356 -0.01198 -0.95834
914 0.00000 829.03375 -174.91807 -461.77064 0.74212 1.06446 1.67479
915 0.00000 578.58575 701.31602 896.97044 -0.10952 -1.82317 -0.74177
916 0.00000 868.97497 107.88020 58.99318 -1.84978 0.77831 2.31148
917 0.00000 -518.46869 -73.87024 964.91720 -0.60350 0.04910 -1.17118
918 0.00000 -430.37683 -189.63760 -304.16040 -0.19106 0.88065 2.30247
919 0.00000 -344.59100 -159.08716 28.36924 -0.18555 -0.42617 -2.14222
920 0.00000 384.55321 -643.70820 -340.27763 -1.18491 2.36229 1.41926
921 0.00000 -302.94086 -67.71068 -811.33778 0.03477 -0.60858 -1.27382
922 0.00000 -789.04730 -612.61768 -390.07347 -1.36171 -0.80906 2.26780
923 0.00000 455.37033 801.25062 866.61389 1.00616 -1.75779 1.60208
924 0.00000 -636.55537 -534.23296 -563.55233 1.31460 -0.06187 1.20116
925 0.00000 988.61652 621.47487 827.75603 -2.13459 1.00911 -2.13248
926 0.00000 -910.11643 132.83447 -531.41941 0.97235 1.13641 -1.37107
927 0.00000 864.45590 364.25175 -914.15090 2.36648 0.52937 -0.39392
928 0.00000 -220.74341 -274.68615 441.39672 1.60813 -1.65750 -0.81901
929 0.00000 -991.16682 432.35343 778.02049 -0.33871 1.13921 -0.74238
930 0.00000 -556.00900 -269.35327 -389.86094 -1.62504 -1.28104 -2.07923
931 0.00000 419.51424 -717.76604 673.94344 -1.12238 1.03740 1.75486
932 0.00000 -117.89941 332.03247 239.23996 -1.44690 -0.26515 -1.97868
933 0.00000 178.88415 -996.10253 831.22712 -2.12875 -2.07972 0.50952
934 0.00000 -314.94942 296.38647 -560.39802 -1.42691 -2.07883 -0.35955
935 0.00000 795.38740 591.80903 -221.86821 -2.23104 -1.79467 -0.10014
936 0.00000 369.85909 82.59985 102.88951 0.63354 1.52891 -1.80902
937 0.00000 -729.03216 -427.15773 -215.36763 -2.13156 1.93192 1.36923
938 0.00000 148.51927 -432.85502 -913.27835 -0.45129 1.65275 -2.12937
939 0.00000 731.00910 -769.11619 -957.56185 1.65490 -1.25805 -0.46166
940 0.00000 559.02615 281.47169 -662.43435 1.57978 0.07848 0.09030
941 0.00000 -867.69112 -651.22360 -42.91096 -0.88627 -2.19928 2.10174
942 0.00000 -953.06346 -397.60215 -507.28961 1.85984 -1.06416 2.23191
943 0.00000 349.43764 67.15570 -643.09712 1.80041 1.24909 2.05868
944 0.00000 -964.30261 329.26178 686.64678 0.84037 -1.62650 0.95988
945 0.00000 706.13275 -592.88636 -427.63024 2.09592 2.28361 0.93696
946 0.00000 -33.89538 -573.05399 -746.81172 1.45998 -0.74437 0.57940
947 0.00000 164.89646 98.41201 -325.78795 -0.13229 -0.03101 -0.68669
948 0.00000 -935.03780 804.46762 -935.69196 2.45040 1.12831 -0.94273
949 0.00000 -330.63664 578.06743 292.50469 -1.73219 -0.95671 0.07815
950 0.00000 319.35957 730.49373 -117.92398 1.87791 -1.11135 -1.73718
951 0.00000 960.46842 344.33462 -153.87815 -1.30351 -1.02451 -0.54360
952 0.00000 -679.38376 826.90681 -685.29537 -1.64473 0.85413 -0.17668
953 0.00000 729.80818 -556.73107 -125.02741 -1.45237 -0.70138 -2.23466
954 0.00000 280.66094 516.69860 -36.93402 -0.29815 -1.96054 0.47432
955 0.00000 -274.68598 -282.08503 447.26465 0.18020 -1.46811 0.34490
956 0.00000 -749.36903 477.63753 -894.82947 1.73822 1.20009 2.33364
957 0.00000 861.42446 -333.27174 -418.88389 1.42274 -1.86837 0.36978
958 0.00000 795.75545 157.08222 402.68885 0.65201 1.97296 -0.35378
959 0.00000 176.95520 -560.37380 481.15853 1.98286 -0.66970 0.05289
960 0.00000 311.80450 348.80515 303.17612 -1.68725 -1.97779 -0.86235
961 0.00000 215.23855 -731.92421 249.80289 -1.52148 0.34640 1.06047
962 0.00000 -50.10778 -263.04152 332.06128 2.38708 0.54165 2.02156
963 0.00000 -179.67214 412.56271 -40.36747 1.49802 -1.19286 0.39905
964 0.00000 22.02970 -781.16851 76.40756 1.57314 -1.86992 0.12281
965 0.00000 -369.38607 -433.30044 764.78616 1.33268 -1.94692 2.25662
966 0.00000 -233.74707 80.51951 -393.03842 2.45610 2.49839 0.38574
967 0.00000 627.10761 744.28816 324.52598 2.04818 -0.64686 1.15142
968 0.00000 572.94284 -152.04862 203.23516 -1.28850 1.96287 -0.51437
969 0.00000 95.92880 -194.96946 -104.06395 1.17481 2.09468 0.12942
970 0.00000 -82.87109 -991.71069 588.19455 -2.47883 -0.77344 -1.18441
971 0.00000 -919.65281 -174.84995 -748.73879 2.48039 0.27625 -1.33876
972 0.00000 -391.09161 -900.17886 -789.28384 0.02147 -1.55200 -1.33158
973 0.00000 3.06761 786.48700 242.68856 1.62257 0.87884 -0.64580
974 0.00000 501.10955 -818.96634 -663.28301 -2.30555 -0.05508 -0.75851
975 0.00000 -348.21321 -983.66500 456.49328 1.28374 -0.10470 -2.38636
976 0.00000 392.59464 -652.70179 641.27262 1.51343 -1.34350 2.06131
977 0.00000 -821.85790 886.19475 739.85618 2.05868 1.21429 -2.41682
978 0.00000 762.84721 153.02378 764.56126 0.86166 0.71831 -0.16497
979 0.00000 -654.95375 723.40073 -366.24541 -1.20278 -1.51243 -2.05915
980 0.00000 -93.32580 -80.55166 -753.41178 -2.49181 -1.54849 2.03946
981 0.00000 828.34776 -85.55015 776.92675 0.32200 0.76169 1.21412
982 0.00000 147.35277 351.81810 -769.33227 -2.29496 -1.33664 -0.80121
983 0.00000 -117.66966 660.35468 -605.92831 -0.56644 2.39716 1.39512
984 0.00000 -94.91251 311.03521 -459.91243 -1.68147 0.41722 1.97326
985 0.00000 700.76107 278.64575 896.34854 -0.64222 1.43853 -1.19807
986 0.00000 631.04739 185.63112 185.00352 1.30839 -2.41999 -1.96269
987 0.00000 -870.74803 -274.00024 468.98235 -2.43277 1.62795 1.19960
988 0.00000 -617.26903 -318.82989 850.68121 -1.59828 0.97792 -0.83506
989 0.00000 -665.70412 8.33413 613.37881 -1.70755 0.47594 -0.62735
990 0.00000 -78.56886 -946.89535 -385.07129 0.97738 2.00484 -0.65988
991 0.00000 -73.35331 637.25451 501.04037 -1.91716 -1.06113 1.22712
992 0.00000 485.36092 -203.06548 20.16004 0.96389 2.04652 -1.17929
993 0.00000 209.15395 -573.16638 251.81689 0.36757 -1.29040 1.74235
994 0.00000 309.74723 -108.43696 485.99261 -0.04694 1.06389 2.35545
995 0.00000 -1.43529 448.43801 755.44850 0.33317 1.62327 1.23657
996 0.00000 48.00712 -403.94331 -586.36189 -1.29540 -2.08272 -0.22435
997 0.00000 296.03626 735.32749 668.45746 -0.73664 0.21606 -2.26134
998 0.00000 -154.16410 457.66671 -561.50334 -1.91551 2.31733 1.10615
999 0.00000 701.78838 912.20086 591.99359 -1.92908 2.28345 -0.25883
